"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Female","all","NABTEB","1-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","147","92","33","30","3","0","55","59","3"
"2019/2020","Female","all","NABTEB","1-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","150","101","36","31","6","0","49","65","6"
"2019/2020","Female","all","NABTEB","1-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","78","50","17","14","3","0","28","33","3"
"2019/2020","Female","all","NABTEB","1-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","149","98","35","27","9","0","51","63","9"
"2019/2020","Female","all","NABTEB","1-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","133","79","27","22","6","0","54","52","6"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","89","59","15","17","0","0","30","44","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","199","130","47","42","6","0","69","83","6"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","31","20","7","7","0","0","11","13","0"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","86","55","16","14","2","0","31","39","2"
"2019/2020","Female","all","NABTEB","1-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","167","114","40","34","7","0","53","74","7"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","62","39","12","9","3","0","23","27","3"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","72","45","13","11","3","0","27","32","3"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","259","166","59","52","8","0","93","107","8"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","111","69","23","22","3","0","42","46","3"
"2019/2020","Female","all","NABTEB","1-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","101","66","26","21","6","0","35","40","6"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","101","68","23","23","0","0","33","45","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","97","68","24","24","0","0","29","44","0"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","46","32","10","7","4","0","14","22","4"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","93","57","21","20","3","0","36","36","3"
"2019/2020","Female","all","NABTEB","2-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","87","55","20","17","4","0","32","35","4"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","58","39","12","14","0","0","19","27","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","116","82","30","26","7","0","34","52","7"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","18","11","3","3","0","0","7","8","0"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","52","36","13","11","3","0","16","23","3"
"2019/2020","Female","all","NABTEB","2-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","104","68","25","17","8","0","36","43","8"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","42","29","9","9","0","0","13","20","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","43","27","9","7","3","0","16","18","3"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","164","109","31","29","4","0","55","78","4"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","68","45","12","14","0","0","23","33","0"
"2019/2020","Female","all","NABTEB","2-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","65","43","13","13","0","0","22","30","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","62","44","15","16","0","0","18","29","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","58","40","12","15","0","0","18","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","32","20","6","7","0","0","12","14","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","60","43","15","16","0","0","17","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","54","36","9","10","0","0","18","27","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","34","24","12","12","0","0","10","12","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","70","46","18","18","3","0","24","28","3"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","14","9","3","3","0","0","5","6","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","38","25","9","11","0","0","13","16","0"
"2019/2020","Female","all","NABTEB","3-5-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","66","43","15","17","0","0","23","28","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","24","17","6","6","0","0","7","11","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","28","18","6","3","3","0","10","12","3"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","102","69","27","29","0","0","33","42","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","42","30","12","14","0","0","12","18","0"
"2019/2020","Female","all","NABTEB","3-5-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","42","27","9","9","0","0","15","18","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","32","21","9","0","9","0","11","12","9"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","34","24","9","4","6","0","10","15","6"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","18","12","6","7","0","0","6","6","0"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","40","29","6","3","3","0","11","23","3"
"2019/2020","Female","all","NABTEB","5+-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","26","17","0","0","0","0","9","17","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","20","11","3","0","3","0","9","8","3"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","38","27","3","0","3","0","11","24","3"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","8","5","3","0","3","0","3","2","3"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","18","12","3","4","0","0","6","9","0"
"2019/2020","Female","all","NABTEB","5+-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","38","24","6","3","3","0","14","18","3"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","14","9","0","0","0","0","5","9","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","18","10","0","0","0","0","8","10","0"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","58","43","15","3","12","0","15","28","12"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","26","14","3","0","3","0","12","11","3"
"2019/2020","Female","all","NABTEB","5+-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","20","15","6","3","3","0","5","9","3"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","293","198","84","75","10","0","95","114","10"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","297","199","78","69","9","0","98","121","9"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","132","82","31","25","6","0","50","51","6"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","265","179","71","57","14","0","86","108","14"
"2019/2020","Female","all","NECO","1-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","262","166","62","58","5","0","96","104","5"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","154","100","38","35","3","0","54","62","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","350","227","91","82","10","0","123","136","10"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","73","48","17","14","3","0","25","31","3"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","170","108","44","36","9","0","62","64","9"
"2019/2020","Female","all","NECO","1-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","319","211","86","69","17","0","108","125","17"
"2019/2020","Female","all","NECO","1-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","112","73","24","21","3","0","39","49","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","123","77","27","25","3","0","46","50","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","479","304","124","115","12","0","175","180","12"
"2019/2020","Female","all","NECO","1-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","204","128","44","43","3","0","76","84","3"
"2019/2020","Female","all","NECO","1-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","207","139","58","50","8","0","68","81","8"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","185","122","51","47","6","0","63","71","6"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","190","126","55","47","9","0","64","71","9"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","90","58","20","18","3","0","32","38","3"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","174","117","49","43","6","0","57","68","6"
"2019/2020","Female","all","NECO","2-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","153","94","38","35","3","0","59","56","3"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","106","71","27","23","6","0","35","44","6"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","223","146","62","49","13","0","77","84","13"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","46","29","10","11","0","0","17","19","0"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","103","67","24","22","3","0","36","43","3"
"2019/2020","Female","all","NECO","2-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","202","131","49","46","3","0","71","82","3"
"2019/2020","Female","all","NECO","2-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","72","49","18","15","3","0","23","31","3"
"2019/2020","Female","all","NECO","2-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","77","50","17","18","0","0","27","33","0"
"2019/2020","Female","all","NECO","2-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","304","196","76","71","6","0","108","120","6"
"2019/2020","Female","all","NECO","2-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","138","88","34","25","9","0","50","54","9"
"2019/2020","Female","all","NECO","2-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","123","85","34","32","3","0","38","51","3"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","121","83","30","32","0","0","38","53","0"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","130","88","37","33","6","0","42","51","6"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","55","38","14","11","3","0","17","24","3"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","110","74","28","26","3","0","36","46","3"
"2019/2020","Female","all","NECO","3-5-year","College of Education","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","106","67","23","19","6","0","39","44","6"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","63","43","16","19","0","0","20","27","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Doma","North Central","Nasarawa","Doma","","","0","145","95","41","35","6","0","50","54","6"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Keffi","North Central","Nasarawa","Keffi","","","0","31","21","7","7","0","0","10","14","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Lafia","North Central","Nasarawa","Lafia","","","0","68","44","17","18","0","0","24","27","0"
"2019/2020","Female","all","NECO","3-5-year","Polytechnic","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","148","95","37","33","6","0","53","58","6"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","49","28","10","12","0","0","21","18","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Doma","North Central","Nasarawa","Doma","","","0","55","33","10","11","0","0","22","23","0"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Keffi","North Central","Nasarawa","Keffi","","","0","192","125","51","41","13","0","67","74","13"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Lafia","North Central","Nasarawa","Lafia","","","0","84","55","21","16","6","0","29","34","6"
"2019/2020","Female","all","NECO","3-5-year","University","lga","Nasarawa","North Central","Nasarawa","Nasarawa","","","0","86","59","24","22","3","0","27","35","3"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Akwanga","North Central","Nasarawa","Akwanga","","","0","69","44","19","14","7","0","25","25","7"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Doma","North Central","Nasarawa","Doma","","","0","72","44","12","15","0","0","28","32","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Keffi","North Central","Nasarawa","Keffi","","","0","28","18","6","8","0","0","10","12","0"
"2019/2020","Female","all","NECO","5+-year","College of Education","lga","Lafia","North Central","Nasarawa","Lafia","","","0","57","38","15","16","0","0","19","23","0"
