session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,255,167,61,57,6,0,88,106,6
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,194,132,56,37,19,0,62,76,19
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,103,77,32,32,0,0,26,45,0
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,105,70,30,25,6,0,35,40,6
2019/2020,Female,all,NABTEB,1-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,122,84,37,25,12,0,38,47,12
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,95,66,31,25,7,0,29,35,7
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,114,77,30,32,0,0,37,47,0
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,227,154,50,38,12,0,73,104,12
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,205,144,55,43,12,0,61,89,12
2019/2020,Female,all,NABTEB,1-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,159,114,49,38,12,0,45,65,12
2019/2020,Female,all,NABTEB,1-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,97,63,18,19,0,0,34,45,0
2019/2020,Female,all,NABTEB,1-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,143,96,31,24,7,0,47,65,7
2019/2020,Female,all,NABTEB,1-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,129,93,31,32,0,0,36,62,0
2019/2020,Female,all,NABTEB,1-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,146,97,37,32,6,0,49,60,6
2019/2020,Female,all,NABTEB,1-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,206,140,60,51,12,0,66,80,12
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,170,116,42,37,5,0,54,74,5
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,130,90,37,30,7,0,40,53,7
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,67,47,18,19,0,0,20,29,0
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,59,40,18,18,0,0,19,22,0
2019/2020,Female,all,NABTEB,2-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,81,53,25,25,0,0,28,28,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,60,40,12,12,0,0,20,28,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,73,50,18,18,0,0,23,32,0
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,152,104,37,31,7,0,48,67,7
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,129,92,42,36,6,0,37,50,6
2019/2020,Female,all,NABTEB,2-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,100,77,30,31,0,0,23,47,0
2019/2020,Female,all,NABTEB,2-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,59,43,18,19,0,0,16,25,0
2019/2020,Female,all,NABTEB,2-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,96,59,24,24,0,0,37,35,0
2019/2020,Female,all,NABTEB,2-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,81,59,30,25,6,0,22,29,6
2019/2020,Female,all,NABTEB,2-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,94,64,24,25,0,0,30,40,0
2019/2020,Female,all,NABTEB,2-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,135,93,30,30,0,0,42,63,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,111,74,36,37,0,0,37,38,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,80,53,30,18,12,0,27,23,12
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,44,30,12,13,0,0,14,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,43,30,12,12,0,0,13,18,0
2019/2020,Female,all,NABTEB,3-5-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,52,34,18,18,0,0,18,16,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,44,30,12,12,0,0,14,18,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,51,33,18,18,0,0,18,15,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,78,56,30,25,6,0,22,26,6
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,88,64,36,36,0,0,24,28,0
2019/2020,Female,all,NABTEB,3-5-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,63,44,18,19,0,0,19,26,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,33,21,6,6,0,0,12,15,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,62,43,24,18,6,0,19,19,6
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,52,37,12,12,0,0,15,25,0
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,63,44,18,12,6,0,19,26,6
2019/2020,Female,all,NABTEB,3-5-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,89,67,30,31,0,0,22,37,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,45,30,0,0,0,0,15,30,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,46,35,0,0,0,0,11,35,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,21,17,12,0,12,0,4,5,12
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,24,17,0,0,0,0,7,17,0
2019/2020,Female,all,NABTEB,5+-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,27,17,0,0,0,0,10,17,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,24,13,0,0,0,0,11,13,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,24,21,12,0,12,0,3,9,12
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,51,31,0,0,0,0,20,31,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,45,26,0,0,0,0,19,26,0
2019/2020,Female,all,NABTEB,5+-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,32,21,6,0,6,0,11,15,6
2019/2020,Female,all,NABTEB,5+-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,27,18,0,0,0,0,9,18,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,35,21,0,0,0,0,14,21,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,29,17,0,0,0,0,12,17,0
2019/2020,Female,all,NABTEB,5+-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,33,24,12,6,6,0,9,12,6
2019/2020,Female,all,NABTEB,5+-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,43,31,18,0,18,0,12,13,18
2019/2020,Female,all,NECO,1-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,456,303,101,103,0,0,153,202,0
2019/2020,Female,all,NECO,1-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,410,287,116,109,8,0,123,171,8
2019/2020,Female,all,NECO,1-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,188,130,52,49,4,0,58,78,4
2019/2020,Female,all,NECO,1-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,197,131,42,44,0,0,66,89,0
2019/2020,Female,all,NECO,1-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,250,172,63,60,4,0,78,109,4
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,197,136,53,44,10,0,61,83,10
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,209,143,53,48,5,0,66,90,5
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,441,289,105,92,13,0,152,184,13
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,383,268,111,93,18,0,115,157,18
2019/2020,Female,all,NECO,1-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,279,192,64,65,0,0,87,128,0
2019/2020,Female,all,NECO,1-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,171,119,42,38,5,0,52,77,5
2019/2020,Female,all,NECO,1-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,292,200,68,60,9,0,92,132,9
2019/2020,Female,all,NECO,1-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,232,161,58,54,5,0,71,103,5
2019/2020,Female,all,NECO,1-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,265,175,73,65,9,0,90,102,9
2019/2020,Female,all,NECO,1-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,370,257,99,93,9,0,113,158,9
2019/2020,Female,all,NECO,2-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,273,188,70,55,16,0,85,118,16
2019/2020,Female,all,NECO,2-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,247,170,68,65,5,0,77,102,5
2019/2020,Female,all,NECO,2-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,129,93,37,32,5,0,36,56,5
2019/2020,Female,all,NECO,2-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,118,81,32,28,5,0,37,49,5
2019/2020,Female,all,NECO,2-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,164,113,42,33,10,0,51,71,10
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,123,81,32,28,5,0,42,49,5
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,141,96,36,33,5,0,45,60,5
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,259,168,59,55,5,0,91,109,5
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,240,167,70,55,16,0,73,97,16
2019/2020,Female,all,NECO,2-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,179,126,43,39,5,0,53,83,5
2019/2020,Female,all,NECO,2-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,114,78,21,22,0,0,36,57,0
2019/2020,Female,all,NECO,2-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,196,137,52,33,19,0,59,85,19
2019/2020,Female,all,NECO,2-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,143,96,37,32,5,0,47,59,5
2019/2020,Female,all,NECO,2-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,156,108,43,33,10,0,48,65,10
2019/2020,Female,all,NECO,2-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,217,153,64,49,15,0,64,89,15
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,193,129,48,39,10,0,64,81,10
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,145,105,40,33,8,0,40,65,8
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,79,54,21,17,5,0,25,33,5
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,82,60,27,17,11,0,22,33,11
2019/2020,Female,all,NECO,3-5-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,94,66,27,28,0,0,28,39,0
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,79,54,21,17,6,0,25,33,6
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,90,66,26,15,11,0,24,40,11
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,178,114,36,34,5,0,64,78,5
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,156,108,42,40,5,0,48,66,5
2019/2020,Female,all,NECO,3-5-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,114,81,32,23,11,0,33,49,11
2019/2020,Female,all,NECO,3-5-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,71,51,15,17,0,0,20,36,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,126,84,25,27,0,0,42,59,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,103,75,25,22,4,0,28,50,4
2019/2020,Female,all,NECO,3-5-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,96,66,27,28,0,0,30,39,0
2019/2020,Female,all,NECO,3-5-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,163,114,49,43,6,0,49,65,6
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,113,75,30,27,5,0,38,45,5
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,75,48,25,18,10,0,27,23,10
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,42,27,10,12,0,0,15,17,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,42,27,10,11,0,0,15,17,0
2019/2020,Female,all,NECO,5+-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,56,42,15,12,5,0,14,27,5
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,50,33,10,11,0,0,17,23,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,51,33,15,15,0,0,18,18,0
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,78,51,25,17,10,0,27,26,10
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,81,57,20,11,10,0,24,37,10
2019/2020,Female,all,NECO,5+-year,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,60,42,20,11,10,0,18,22,10
2019/2020,Female,all,NECO,5+-year,University,lga,Gboko,North Central,Benue,Gboko,,,0,39,24,15,5,10,0,15,9,10
2019/2020,Female,all,NECO,5+-year,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,68,45,15,16,0,0,23,30,0
2019/2020,Female,all,NECO,5+-year,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,57,39,20,11,10,0,18,19,10
2019/2020,Female,all,NECO,5+-year,University,lga,Otukpo,North Central,Benue,Otukpo,,,0,76,54,15,18,0,0,22,39,0
2019/2020,Female,all,NECO,5+-year,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,90,66,25,20,5,0,24,41,5
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,580,391,150,139,13,0,189,241,13
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,469,338,140,130,10,0,131,198,10
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,242,169,65,67,2,0,73,104,2
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Otukpo,North Central,Benue,Otukpo,,,0,248,171,65,62,4,0,77,106,4
2019/2020,Female,all,WAEC,1-year,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,299,196,80,72,8,0,103,116,8
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,239,160,60,51,9,0,79,100,9
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,259,176,70,61,9,0,83,106,9
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,570,384,144,135,12,0,186,240,12
2019/2020,Female,all,WAEC,1-year,Polytechnic,lga,Otukpo,North Central,Benue,Otukpo,,,0,499,337,146,139,12,0,162,191,12
